0	-1	0	0.03429245589556733	1	0
1	0	1	0.0173012480359386	0.4807785940930857	0
2	0	2	0.07824069316270632	0.5192214059069142	0
3	1	3	0.0018219805713002451	0.45490181363055593	0
4	1	4	0.008885303432204339	0.02587678046252978	0
5	2	5	0.18940008010091922	0.00033528786361786134	0
6	2	6	0.03370175013004515	0.5188861180432964	0
7	4	7	0.0035346382995543077	0.006881232248318991	1
8	4	8	0.009427667989667281	0.01899554821421079	1
9	5	9	0.17468630067383703	0.00015632469640308733	1
10	5	10	0.16085768196914618	0.000178963167214774	1
11	6	11	0.0770258103490358	0.254644624859958	1
12	6	12	0.04923311004173415	0.26424149318333845	1
13	3	13	0.12215342948399725	0.33436641296199915	1
14	3	14	0.03943784986434681	0.12053540066855678	1
