0	-1	0	0.0019830258168037984	1	0
1	0	1	0.027628233145368983	0.4832832840749237	0
2	0	2	0.0037608350356976334	0.5167167159250763	0
3	2	3	0.20004306196295832	0.3553972479646732	0
4	2	4	0.1509069166890937	0.16131946796040308	0
5	3	5	0.07382473418304734	0.19248947413465023	0
6	3	6	0.16469726796865367	0.16290777383002297	0
7	1	7	0.03075447538258476	0.06491935569264114	1
8	1	8	0.0024808319305352922	0.4183639283822826	1
9	4	9	0.010578212945135505	0.08585382542873954	1
10	4	10	0.011403068053955454	0.07546564253166355	1
11	5	11	0.04697783264152538	0.01919185748682839	1
12	5	12	0.21028950194761914	0.17329761664782184	1
13	6	13	0.008396222855440465	0.020691926740781352	1
14	6	14	0.05627577944158075	0.14221584708924162	1
