0	-1	0	0.021756669223197352	1	0
1	0	1	0.04036912929897147	0.46332231512946065	0
2	0	2	0.13991403955545884	0.5366776848705394	0
3	2	3	0.029427802249986364	0.5127560583325886	0
4	2	4	0.006093493092782931	0.023921626537950713	0
5	1	5	0.036607936052233184	0.308475979731037	0
6	1	6	0.03834812180090208	0.15484633539842363	0
7	3	7	0.18322304426651753	0.2892144522941601	1
8	3	8	0.198868335229769	0.22354160603842854	1
9	4	9	0.03422807736917124	0.02024875059978337	1
10	4	10	0.08575427829361745	0.0036728759381673415	1
11	6	11	0.019904876643976516	0.025222775580109436	1
12	6	12	0.07418661565013965	0.1296235598183142	1
13	5	13	0.006365493307450181	0.16332280157915954	1
14	5	14	0.08495208796582612	0.14515317815187748	1
