0	-1	0	0.03553985090840304	1	0
1	0	1	0.03536287869795164	0.9510332920401349	1
2	0	2	0.07422982036161706	0.04896670795986513	0
3	2	3	0.04287964947852538	0.04103844561726888	0
4	2	4	0.12491379152915175	0.007928262342596248	0
5	3	5	0.01365179662554134	0.026700458354100398	0
6	3	6	0.02795245707296536	0.014337987263168483	0
7	4	7	0.045211146756351184	0.004740534571030519	0
8	4	8	0.03185582035279412	0.0031877277715657293	1
9	5	9	0.020248589895909653	0.005897508398453821	1
10	5	10	0.2071537147482145	0.020802949955646577	1
11	6	11	0.1838805247066283	0.011896466428202412	1
12	6	12	0.07601094660040547	0.002441520834966071	1
13	7	13	0.046819689960492246	0.0036946225667557897	1
14	7	14	0.03428932230504899	0.0010459120042747294	1
