0	-1	0	0.08228430995507752	1	0
1	0	1	0.12789604121027764	0.7163337188094697	0
2	0	2	0.14335207708464262	0.2836662811905303	0
3	2	3	0.056577588234308154	0.21572857876452511	0
4	2	4	0.13547224661648297	0.06793770242600516	0
5	1	5	0.0329677715310204	0.5019198214332333	0
6	1	6	0.0006533921774137156	0.2144138973762364	0
7	3	7	0.006390848908670116	0.006769509225793335	1
8	3	8	0.16061726627296632	0.20895906953873178	1
9	4	9	0.11467017957576005	0.013002510989205907	1
10	4	10	0.026239668534075757	0.05493519143679926	1
11	6	11	0.01132192449474848	0.12986750031697258	1
12	6	12	0.0374082905768442	0.08454639705926381	1
13	5	13	0.053540728497997285	0.22778867084384974	1
14	5	14	0.010607666329714754	0.2741311505893836	1
