0	-1	0	0.005462042498915516	1	0
1	0	1	0.009395644542734692	0.7925279865360719	0
2	0	2	0.004349959202860682	0.20747201346392807	0
3	2	3	0.0029100150144403016	0.11178647216302362	0
4	2	4	0.002133921715986236	0.09568554130090445	0
5	3	5	0.06286492692569157	0.03318663874212291	0
6	3	6	0.004552478392044968	0.07859983342090071	0
7	1	7	0.0030903235270640264	0.1614424553074516	0
8	1	8	0.0016500909009648224	0.6310855312286203	0
9	4	9	0.00919970367659654	0.05980191783173794	0
10	4	10	0.03677297141651914	0.035883623469166515	0
11	5	11	0.007659738708160422	0.017179843700702246	0
12	5	12	0.00037794582296699406	0.016006795041420663	0
13	6	13	0.014156835966326607	0.06700330187893822	0
14	6	14	0.0004440654587484754	0.011596531541962496	0
15	7	15	0.003358881083369676	0.13532581927193743	0
16	7	16	0.012763334809448539	0.026116636035514174	0
17	9	17	0.015165251631308373	0.04166321156624464	0
18	9	18	0.04150387398718646	0.0181387062654933	0
19	8	19	0.004815144799036662	0.4227345944323655	0
20	8	20	0.02598750617367309	0.20835093679625483	0
21	10	21	0.02649808836171126	0.026612567812943633	0
22	10	22	0.0010054032330062506	0.009271055656222882	0
23	11	23	0.019519946403149076	0.012363494284699295	0
24	11	24	0.0022213225755176023	0.004816349416002952	0
25	12	25	0.044001273234080956	0.011503065271719404	0
26	12	26	0.00974193230810952	0.004503729769701259	0
27	13	27	0.00086545395633175	0.00429609625955385	0
28	13	28	0.001759698851459132	0.06270720561938437	0
29	14	29	0.004547215649188435	0.004040659212726561	0
30	14	30	0.0338458327478885	0.007555872329235935	0
31	15	31	0.0009112469926158107	0.06632765991292044	1
32	15	32	0.02669634932284452	0.06899815935901699	1
33	16	33	0.000827232076280328	0.015941187517581112	1
34	16	34	0.0005296962737115331	0.010175448517933061	1
35	17	35	0.002477866440621021	0.029242824800258527	1
36	17	36	0.0016046037979025555	0.012420386765986113	1
37	18	37	0.02194976332548353	0.01569521008592356	1
38	18	38	0.03393505515955243	0.0024434961795697374	1
39	20	39	0.0062893676244930845	0.18045368030895592	1
40	20	40	0.07605797525212654	0.027897256487298905	1
41	21	41	0.00791753660312086	0.00740090058695142	1
42	21	42	0.011448790361561219	0.019211667225992213	1
43	19	43	0.0025752632594471148	0.06914230625244144	1
44	19	44	0.008338727451473899	0.35359228817992405	1
45	22	45	0.014422229924236005	0.003059950791822308	1
46	22	46	0.004740133294368774	0.006211104864400574	1
47	23	47	0.017702242080699933	0.00971079021022947	1
48	23	48	0.07985763181510043	0.002652704074469825	1
49	24	49	0.001705313889812217	0.004123781449496766	1
50	24	50	0.01088305838980653	0.0006925679665061857	1
51	25	51	0.11256156881474992	0.008149873814626285	1
52	25	52	0.0018428668258279218	0.0033531914570931187	1
53	26	53	0.007349276266946795	0.0029426501129000693	1
54	26	54	0.0005933136035313069	0.0015610796568011898	1
55	27	55	0.016896252535412198	0.00011262904276776453	1
56	27	56	0.005732954668383768	0.004183467216786085	1
57	28	57	0.0031224462194670956	0.021044459078195854	1
58	28	58	0.03768247841386761	0.04166274654118851	1
59	29	59	0.010510850186374005	0.0039797742081638665	1
60	29	60	0.010860217409203963	6.088500456269408e-05	1
61	30	61	0.024898172291544254	0.004104739727767259	1
62	30	62	0.024458695854946432	0.003451132601468676	1
