0	-1	0	0.03253118404983631	1	0
1	0	1	0.3142841768202515	0.60396770489846	0
2	0	2	0.0193660104065623	0.39603229510154003	0
3	2	3	0.015065355992353566	0.11215221516171481	0
4	2	4	0.1452297557794627	0.2838800799398252	0
5	1	5	0.06037644185221734	0.4911654700509775	0
6	1	6	0.028689937101178665	0.11280223484748247	0
7	3	7	0.005722599333842769	0.06439822116063387	1
8	3	8	0.00821059177491304	0.047753994001080935	1
9	4	9	0.018511653642666808	0.07356356734798242	1
10	4	10	0.012967879481529642	0.2103165125918428	1
11	6	11	0.01367693967778979	0.05268419406072061	1
12	6	12	0.003646915215478816	0.06011804078676186	1
13	5	13	0.2834602928683828	0.4698386250090981	1
14	5	14	0.03826026600353389	0.021326845041879372	1
